x,y,width,height,attempt,log_attempt,made,miss,made2,made3,miss2,miss3
59,71,1,1,47,1.6720978579357175,21,26,21,0,26,0
60,71,1,1,45,1.6532125137753437,17,28,17,0,28,0
61,71,1,1,20,1.3010299956639813,8,12,8,0,12,0
62,71,1,1,22,1.3424226808222062,5,17,5,0,17,0
63,71,1,1,28,1.4471580313422192,9,19,9,0,19,0
64,71,1,1,18,1.255272505103306,8,10,8,0,10,0
65,71,1,1,27,1.4313637641589874,9,18,9,0,18,0
66,71,1,1,19,1.2787536009528289,8,11,8,0,11,0
67,71,1,1,20,1.3010299956639813,4,16,4,0,16,0
68,71,1,1,20,1.3010299956639813,8,12,8,0,12,0
69,71,1,1,13,1.1139433523068367,6,7,6,0,7,0
70,71,1,1,11,1.0413926851582251,3,8,3,0,8,0
71,71,1,1,17,1.2304489213782739,2,15,2,0,15,0
72,71,1,1,8,0.9030899869919435,2,6,2,0,6,0
73,71,1,1,14,1.146128035678238,7,7,7,0,7,0
74,71,1,1,10,1.0,5,5,5,0,5,0
75,71,1,1,18,1.255272505103306,6,12,6,0,12,0
76,71,1,1,12,1.0791812460476249,4,8,4,0,8,0
77,71,1,1,15,1.1760912590556813,3,12,3,0,12,0
78,71,1,1,8,0.9030899869919435,3,5,3,0,5,0
79,71,1,1,9,0.9542425094393249,3,6,3,0,6,0
80,71,1,1,6,0.7781512503836436,1,5,1,0,5,0
81,71,1,1,3,0.47712125471966244,0,3,0,0,3,0
82,71,1,1,6,0.7781512503836436,1,5,1,0,5,0
83,71,1,1,3,0.47712125471966244,1,2,1,0,2,0
84,71,1,1,4,0.6020599913279624,1,3,1,0,3,0
86,71,1,1,3,0.47712125471966244,0,3,0,0,3,0
87,71,1,1,2,0.3010299956639812,1,1,1,0,1,0
89,71,1,1,3,0.47712125471966244,1,2,0,1,0,2
90,71,1,1,26,1.414973347970818,6,20,0,6,0,20
91,71,1,1,62,1.792391689498254,26,36,0,26,0,36
92,71,1,1,85,1.9294189257142926,28,57,0,28,0,57
93,71,1,1,90,1.954242509439325,27,63,0,27,0,63
94,71,1,1,57,1.7558748556724915,17,40,0,17,0,40
95,71,1,1,16,1.2041199826559248,6,10,0,6,0,10
96,71,1,1,14,1.146128035678238,3,11,0,3,0,11
97,71,1,1,4,0.6020599913279624,1,3,0,1,0,3
98,71,1,1,1,0.0,1,0,0,1,0,0
3,72,1,1,3,0.47712125471966244,0,3,0,0,0,3
4,72,1,1,8,0.9030899869919435,4,4,0,4,0,4
5,72,1,1,18,1.255272505103306,6,12,0,6,0,12
6,72,1,1,48,1.6812412373755872,12,36,0,12,0,36
7,72,1,1,83,1.919078092376074,28,55,0,28,0,55
8,72,1,1,100,2.0,35,65,0,35,0,65
9,72,1,1,75,1.8750612633917,25,50,0,25,0,50
10,72,1,1,22,1.3424226808222062,5,17,0,5,0,17
11,72,1,1,3,0.47712125471966244,1,2,0,1,0,2
12,72,1,1,1,0.0,0,1,0,0,1,0
14,72,1,1,2,0.3010299956639812,2,0,2,0,0,0
15,72,1,1,2,0.3010299956639812,0,2,0,0,2,0
16,72,1,1,3,0.47712125471966244,2,1,2,0,1,0
17,72,1,1,3,0.47712125471966244,2,1,2,0,1,0
18,72,1,1,1,0.0,1,0,1,0,0,0
19,72,1,1,6,0.7781512503836436,3,3,3,0,3,0
20,72,1,1,4,0.6020599913279624,3,1,3,0,1,0
21,72,1,1,9,0.9542425094393249,3,6,3,0,6,0
22,72,1,1,5,0.6989700043360189,3,2,3,0,2,0
23,72,1,1,9,0.9542425094393249,3,6,3,0,6,0
24,72,1,1,4,0.6020599913279624,1,3,1,0,3,0
25,72,1,1,7,0.8450980400142568,2,5,2,0,5,0
26,72,1,1,13,1.1139433523068367,1,12,1,0,12,0
27,72,1,1,8,0.9030899869919435,5,3,5,0,3,0
28,72,1,1,16,1.2041199826559248,7,9,7,0,9,0
29,72,1,1,16,1.2041199826559248,7,9,7,0,9,0
30,72,1,1,11,1.0413926851582251,4,7,4,0,7,0
31,72,1,1,14,1.146128035678238,3,11,3,0,11,0
32,72,1,1,10,1.0,3,7,3,0,7,0
33,72,1,1,10,1.0,5,5,5,0,5,0
34,72,1,1,15,1.1760912590556813,3,12,3,0,12,0
35,72,1,1,15,1.1760912590556813,6,9,6,0,9,0
36,72,1,1,20,1.3010299956639813,3,17,3,0,17,0
37,72,1,1,17,1.2304489213782739,6,11,6,0,11,0
38,72,1,1,12,1.0791812460476249,1,11,1,0,11,0
39,72,1,1,16,1.2041199826559248,4,12,4,0,12,0
40,72,1,1,24,1.380211241711606,11,13,11,0,13,0
41,72,1,1,27,1.4313637641589874,11,16,11,0,16,0
42,72,1,1,36,1.5563025007672873,7,29,7,0,29,0
43,72,1,1,32,1.505149978319906,12,20,12,0,20,0
44,72,1,1,50,1.6989700043360187,12,38,12,0,38,0
45,72,1,1,43,1.6334684555795864,16,27,16,0,27,0
46,72,1,1,56,1.7481880270062005,20,36,20,0,36,0
47,72,1,1,80,1.9030899869919435,31,49,31,0,49,0
48,72,1,1,67,1.8260748027008264,29,38,29,0,38,0
49,72,1,1,115,2.060697840353612,45,70,45,0,70,0
50,72,1,1,110,2.041392685158225,46,64,46,0,64,0
51,72,1,1,132,2.12057393120585,58,74,58,0,74,0
52,72,1,1,88,1.9444826721501687,37,51,37,0,51,0
53,72,1,1,89,1.9493900066449128,36,53,36,0,53,0
54,72,1,1,70,1.845098040014257,33,37,33,0,37,0
55,72,1,1,65,1.8129133566428555,25,40,25,0,40,0
56,72,1,1,58,1.7634279935629373,16,42,16,0,42,0
57,72,1,1,53,1.724275869600789,12,41,12,0,41,0
58,72,1,1,67,1.8260748027008264,26,41,26,0,41,0
59,72,1,1,53,1.724275869600789,19,34,19,0,34,0
60,72,1,1,42,1.6232492903979006,20,22,20,0,22,0
61,72,1,1,23,1.3617278360175928,9,14,9,0,14,0
62,72,1,1,14,1.146128035678238,2,12,2,0,12,0
63,72,1,1,16,1.2041199826559248,5,11,5,0,11,0
64,72,1,1,30,1.4771212547196624,7,23,7,0,23,0
65,72,1,1,16,1.2041199826559248,5,11,5,0,11,0
66,72,1,1,20,1.3010299956639813,4,16,4,0,16,0
67,72,1,1,18,1.255272505103306,7,11,7,0,11,0
68,72,1,1,21,1.3222192947339193,6,15,6,0,15,0
69,72,1,1,15,1.1760912590556813,5,10,5,0,10,0
70,72,1,1,15,1.1760912590556813,2,13,2,0,13,0
71,72,1,1,12,1.0791812460476249,2,10,2,0,10,0
72,72,1,1,12,1.0791812460476249,4,8,4,0,8,0
73,72,1,1,13,1.1139433523068367,8,5,8,0,5,0
74,72,1,1,6,0.7781512503836436,3,3,3,0,3,0
75,72,1,1,10,1.0,4,6,4,0,6,0
76,72,1,1,4,0.6020599913279624,1,3,1,0,3,0
77,72,1,1,10,1.0,5,5,5,0,5,0
78,72,1,1,10,1.0,0,10,0,0,10,0
79,72,1,1,10,1.0,6,4,6,0,4,0
80,72,1,1,6,0.7781512503836436,2,4,2,0,4,0
81,72,1,1,6,0.7781512503836436,3,3,3,0,2,1
82,72,1,1,7,0.8450980400142568,2,5,2,0,5,0
83,72,1,1,9,0.9542425094393249,2,7,2,0,7,0
84,72,1,1,9,0.9542425094393249,2,7,2,0,7,0
85,72,1,1,4,0.6020599913279624,1,3,1,0,3,0
86,72,1,1,2,0.3010299956639812,0,2,0,0,2,0
87,72,1,1,1,0.0,0,1,0,0,1,0
90,72,1,1,10,1.0,7,3,0,7,0,3
91,72,1,1,31,1.4913616938342726,13,18,0,13,0,18
92,72,1,1,60,1.7781512503836436,20,40,0,20,0,40
93,72,1,1,62,1.792391689498254,21,41,0,21,0,41
94,72,1,1,77,1.8864907251724818,26,51,0,26,0,51
95,72,1,1,26,1.414973347970818,5,21,0,5,0,21
96,72,1,1,15,1.1760912590556813,5,10,0,5,0,10
97,72,1,1,4,0.6020599913279624,1,3,0,1,0,3
98,72,1,1,4,0.6020599913279624,1,3,0,1,0,3
2,73,1,1,1,0.0,0,1,0,0,0,1
3,73,1,1,3,0.47712125471966244,0,3,0,0,0,3
4,73,1,1,13,1.1139433523068367,5,8,0,5,0,8
5,73,1,1,21,1.3222192947339193,8,13,0,8,0,13
6,73,1,1,51,1.7075701760979363,16,35,0,16,0,35
7,73,1,1,88,1.9444826721501687,27,61,0,27,0,61
8,73,1,1,118,2.0718820073061255,43,75,0,43,0,75
9,73,1,1,68,1.8325089127062364,29,39,0,29,0,39
10,73,1,1,18,1.255272505103306,5,13,0,5,0,13
11,73,1,1,5,0.6989700043360189,3,2,0,3,0,2
12,73,1,1,1,0.0,0,1,0,0,1,0
13,73,1,1,1,0.0,1,0,1,0,0,0
14,73,1,1,2,0.3010299956639812,0,2,0,0,2,0
15,73,1,1,3,0.47712125471966244,1,2,1,0,2,0
16,73,1,1,4,0.6020599913279624,1,3,1,0,3,0
17,73,1,1,6,0.7781512503836436,3,3,3,0,3,0
18,73,1,1,1,0.0,1,0,1,0,0,0
19,73,1,1,7,0.8450980400142568,3,4,3,0,4,0
20,73,1,1,2,0.3010299956639812,1,1,1,0,1,0
21,73,1,1,3,0.47712125471966244,0,3,0,0,3,0
22,73,1,1,6,0.7781512503836436,1,5,1,0,5,0
23,73,1,1,9,0.9542425094393249,2,7,2,0,7,0
24,73,1,1,12,1.0791812460476249,4,8,4,0,8,0
25,73,1,1,18,1.255272505103306,7,11,7,0,11,0
26,73,1,1,8,0.9030899869919435,1,7,1,0,7,0
27,73,1,1,12,1.0791812460476249,3,9,3,0,9,0
28,73,1,1,6,0.7781512503836436,1,5,1,0,5,0
29,73,1,1,20,1.3010299956639813,10,10,10,0,10,0
30,73,1,1,18,1.255272505103306,4,14,4,0,14,0
31,73,1,1,13,1.1139433523068367,3,10,3,0,10,0
32,73,1,1,20,1.3010299956639813,4,16,4,0,16,0
33,73,1,1,18,1.255272505103306,3,15,3,0,15,0
34,73,1,1,20,1.3010299956639813,9,11,9,0,11,0
35,73,1,1,27,1.4313637641589874,10,17,10,0,17,0
36,73,1,1,18,1.255272505103306,6,12,6,0,12,0
37,73,1,1,14,1.146128035678238,5,9,5,0,9,0
38,73,1,1,11,1.0413926851582251,4,7,4,0,7,0
39,73,1,1,14,1.146128035678238,8,6,8,0,6,0
40,73,1,1,25,1.3979400086720377,9,16,9,0,16,0
41,73,1,1,29,1.462397997898956,7,22,7,0,22,0
42,73,1,1,35,1.5440680443502757,15,20,15,0,19,1
43,73,1,1,28,1.4471580313422192,7,21,7,0,21,0
44,73,1,1,44,1.6434526764861874,10,34,10,0,34,0
45,73,1,1,50,1.6989700043360187,19,31,19,0,31,0
46,73,1,1,61,1.7853298350107671,19,42,19,0,42,0
47,73,1,1,64,1.806179973983887,30,34,30,0,34,0
48,73,1,1,73,1.863322860120456,30,43,30,0,43,0
49,73,1,1,120,2.0791812460476247,47,73,47,0,73,0
50,73,1,1,114,2.0569048513364727,46,68,46,0,68,0
51,73,1,1,150,2.1760912590556813,61,89,61,0,89,0
52,73,1,1,116,2.0644579892269186,40,76,40,0,76,0
53,73,1,1,103,2.012837224705172,31,72,31,0,72,0
54,73,1,1,73,1.863322860120456,29,44,29,0,44,0
55,73,1,1,74,1.8692317197309762,26,48,26,0,48,0
56,73,1,1,63,1.7993405494535817,22,41,22,0,41,0
57,73,1,1,63,1.7993405494535817,20,43,20,0,43,0
58,73,1,1,61,1.7853298350107671,19,42,19,0,42,0
59,73,1,1,59,1.7708520116421442,23,36,23,0,36,0
60,73,1,1,42,1.6232492903979006,14,28,14,0,28,0
61,73,1,1,19,1.2787536009528289,1,18,1,0,18,0
62,73,1,1,27,1.4313637641589874,10,17,10,0,17,0
63,73,1,1,24,1.380211241711606,5,19,5,0,19,0
64,73,1,1,24,1.380211241711606,5,19,5,0,19,0
65,73,1,1,23,1.3617278360175928,7,16,7,0,16,0
66,73,1,1,22,1.3424226808222062,2,20,2,0,20,0
67,73,1,1,12,1.0791812460476249,5,7,5,0,7,0
68,73,1,1,14,1.146128035678238,3,11,3,0,11,0
69,73,1,1,16,1.2041199826559248,4,12,4,0,12,0
70,73,1,1,18,1.255272505103306,4,14,4,0,14,0
71,73,1,1,16,1.2041199826559248,3,13,3,0,13,0
72,73,1,1,8,0.9030899869919435,3,5,3,0,5,0
73,73,1,1,23,1.3617278360175928,5,18,5,0,18,0
74,73,1,1,11,1.0413926851582251,2,9,2,0,9,0
75,73,1,1,8,0.9030899869919435,0,8,0,0,8,0
76,73,1,1,12,1.0791812460476249,3,9,3,0,9,0
77,73,1,1,8,0.9030899869919435,0,8,0,0,8,0
78,73,1,1,8,0.9030899869919435,3,5,3,0,5,0
79,73,1,1,6,0.7781512503836436,4,2,4,0,2,0
80,73,1,1,5,0.6989700043360189,1,4,1,0,4,0
81,73,1,1,6,0.7781512503836436,2,4,2,0,4,0
82,73,1,1,9,0.9542425094393249,1,8,1,0,8,0
83,73,1,1,2,0.3010299956639812,0,2,0,0,2,0
84,73,1,1,5,0.6989700043360189,2,3,2,0,3,0
85,73,1,1,1,0.0,1,0,1,0,0,0
86,73,1,1,3,0.47712125471966244,1,2,1,0,2,0
90,73,1,1,5,0.6989700043360189,3,2,0,3,0,2
91,73,1,1,37,1.568201724066995,10,27,0,10,0,27
92,73,1,1,75,1.8750612633917,28,47,0,28,0,47
93,73,1,1,68,1.8325089127062364,18,50,0,18,0,50
94,73,1,1,69,1.8388490907372552,21,48,0,21,0,48
95,73,1,1,34,1.5314789170422551,9,25,0,9,0,25
96,73,1,1,16,1.2041199826559248,4,12,0,4,0,12
97,73,1,1,3,0.47712125471966244,1,2,0,1,0,2
98,73,1,1,1,0.0,0,1,0,0,0,1
99,73,1,1,1,0.0,0,1,0,0,0,1
2,74,1,1,2,0.3010299956639812,0,2,0,0,0,2
3,74,1,1,8,0.9030899869919435,2,6,0,2,0,6
4,74,1,1,14,1.146128035678238,6,8,0,6,0,8
5,74,1,1,40,1.6020599913279623,17,23,0,17,0,23
6,74,1,1,78,1.8920946026904804,23,55,0,23,0,55
7,74,1,1,97,1.9867717342662448,36,61,0,36,0,61
8,74,1,1,99,1.99563519459755,34,65,0,34,0,65
9,74,1,1,55,1.7403626894942439,21,34,0,21,0,34
10,74,1,1,9,0.9542425094393249,4,5,0,4,0,5
11,74,1,1,1,0.0,1,0,1,0,0,0
12,74,1,1,1,0.0,0,1,0,0,1,0
14,74,1,1,1,0.0,1,0,1,0,0,0
15,74,1,1,3,0.47712125471966244,1,2,1,0,2,0
16,74,1,1,6,0.7781512503836436,3,3,3,0,3,0
17,74,1,1,7,0.8450980400142568,1,6,1,0,6,0
18,74,1,1,4,0.6020599913279624,1,3,1,0,3,0
19,74,1,1,13,1.1139433523068367,7,6,7,0,6,0
20,74,1,1,6,0.7781512503836436,3,3,3,0,3,0
21,74,1,1,6,0.7781512503836436,2,4,2,0,4,0
22,74,1,1,7,0.8450980400142568,3,4,3,0,4,0
23,74,1,1,15,1.1760912590556813,10,5,10,0,5,0
24,74,1,1,9,0.9542425094393249,6,3,6,0,3,0
25,74,1,1,14,1.146128035678238,4,10,4,0,10,0
26,74,1,1,14,1.146128035678238,7,7,7,0,7,0
27,74,1,1,9,0.9542425094393249,4,5,4,0,5,0
28,74,1,1,6,0.7781512503836436,1,5,1,0,5,0
29,74,1,1,18,1.255272505103306,7,11,7,0,11,0
30,74,1,1,9,0.9542425094393249,4,5,4,0,5,0
31,74,1,1,11,1.0413926851582251,2,9,2,0,9,0
32,74,1,1,16,1.2041199826559248,6,10,6,0,10,0
33,74,1,1,18,1.255272505103306,6,12,6,0,12,0
34,74,1,1,16,1.2041199826559248,5,11,5,0,11,0
35,74,1,1,23,1.3617278360175928,6,17,6,0,17,0
36,74,1,1,21,1.3222192947339193,5,16,5,0,16,0
37,74,1,1,12,1.0791812460476249,2,10,2,0,10,0
38,74,1,1,19,1.2787536009528289,7,12,7,0,12,0
39,74,1,1,17,1.2304489213782739,8,9,8,0,9,0
40,74,1,1,35,1.5440680443502757,12,23,12,0,23,0
41,74,1,1,43,1.6334684555795864,9,34,9,0,34,0
42,74,1,1,32,1.505149978319906,11,21,11,0,21,0
43,74,1,1,65,1.8129133566428555,19,46,19,0,46,0
44,74,1,1,61,1.7853298350107671,23,38,23,0,38,0
45,74,1,1,72,1.8573324964312685,25,47,25,0,47,0
46,74,1,1,72,1.8573324964312685,38,34,38,0,34,0
47,74,1,1,84,1.9242792860618816,30,54,30,0,54,0
48,74,1,1,98,1.9912260756924949,43,55,43,0,55,0
49,74,1,1,162,2.2095150145426308,65,97,65,0,97,0
50,74,1,1,139,2.143014800254095,54,85,54,0,85,0
51,74,1,1,170,2.230448921378274,78,92,78,0,92,0
52,74,1,1,113,2.0530784434834195,46,67,46,0,67,0
53,74,1,1,129,2.110589710299249,54,75,54,0,75,0
54,74,1,1,99,1.99563519459755,42,57,42,0,57,0
55,74,1,1,82,1.9138138523837167,31,51,31,0,51,0
56,74,1,1,105,2.0211892990699383,30,75,30,0,75,0
57,74,1,1,63,1.7993405494535817,26,37,26,0,37,0
58,74,1,1,82,1.9138138523837167,32,50,32,0,50,0
59,74,1,1,61,1.7853298350107671,21,40,21,0,40,0
60,74,1,1,57,1.7558748556724915,15,42,15,0,42,0
61,74,1,1,28,1.4471580313422192,10,18,10,0,18,0
62,74,1,1,28,1.4471580313422192,4,24,4,0,24,0
63,74,1,1,33,1.5185139398778875,8,25,8,0,25,0
64,74,1,1,21,1.3222192947339193,8,13,8,0,13,0
65,74,1,1,32,1.505149978319906,13,19,13,0,19,0
66,74,1,1,29,1.462397997898956,14,15,14,0,15,0
67,74,1,1,25,1.3979400086720377,9,16,9,0,16,0
68,74,1,1,31,1.4913616938342726,11,20,11,0,20,0
69,74,1,1,27,1.4313637641589874,14,13,14,0,13,0
70,74,1,1,15,1.1760912590556813,4,11,4,0,11,0
71,74,1,1,16,1.2041199826559248,7,9,7,0,9,0
72,74,1,1,7,0.8450980400142568,2,5,2,0,5,0
73,74,1,1,12,1.0791812460476249,3,9,3,0,9,0
74,74,1,1,10,1.0,1,9,1,0,9,0
75,74,1,1,8,0.9030899869919435,4,4,4,0,4,0
76,74,1,1,7,0.8450980400142568,1,6,1,0,6,0
77,74,1,1,11,1.0413926851582251,4,7,4,0,7,0
78,74,1,1,6,0.7781512503836436,0,6,0,0,6,0
79,74,1,1,10,1.0,2,8,2,0,8,0
80,74,1,1,4,0.6020599913279624,3,1,3,0,1,0
81,74,1,1,6,0.7781512503836436,2,4,2,0,4,0
82,74,1,1,7,0.8450980400142568,3,4,3,0,4,0
83,74,1,1,5,0.6989700043360189,1,4,1,0,4,0
84,74,1,1,3,0.47712125471966244,0,3,0,0,3,0
85,74,1,1,3,0.47712125471966244,0,3,0,0,3,0
86,74,1,1,6,0.7781512503836436,1,5,1,0,5,0
90,74,1,1,2,0.3010299956639812,0,2,0,0,0,2
91,74,1,1,18,1.255272505103306,4,14,0,4,0,14
92,74,1,1,62,1.792391689498254,20,42,0,20,0,42
93,74,1,1,77,1.8864907251724818,26,51,0,26,0,51
94,74,1,1,79,1.8976270912904414,24,55,0,24,0,55
95,74,1,1,48,1.6812412373755872,15,33,0,15,0,33
96,74,1,1,24,1.380211241711606,8,16,0,8,0,16
97,74,1,1,8,0.9030899869919435,4,4,0,4,0,4
98,74,1,1,1,0.0,0,1,0,0,0,1
99,74,1,1,1,0.0,0,1,0,0,0,1
3,75,1,1,6,0.7781512503836436,2,4,0,2,0,4
4,75,1,1,15,1.1760912590556813,6,9,0,6,0,9
5,75,1,1,39,1.591064607026499,14,25,0,14,0,25
6,75,1,1,70,1.845098040014257,25,45,0,25,0,45
7,75,1,1,89,1.9493900066449128,38,51,0,38,0,51
8,75,1,1,79,1.8976270912904414,26,53,0,26,0,53
9,75,1,1,46,1.662757831681574,11,35,0,11,0,35
10,75,1,1,9,0.9542425094393249,3,6,0,3,0,6
13,75,1,1,1,0.0,0,1,0,0,1,0
14,75,1,1,1,0.0,0,1,0,0,1,0
15,75,1,1,2,0.3010299956639812,0,2,0,0,2,0
16,75,1,1,3,0.47712125471966244,3,0,3,0,0,0
17,75,1,1,7,0.8450980400142568,3,4,3,0,4,0
18,75,1,1,9,0.9542425094393249,4,5,4,0,5,0
19,75,1,1,3,0.47712125471966244,2,1,2,0,1,0
20,75,1,1,6,0.7781512503836436,3,3,3,0,3,0
21,75,1,1,6,0.7781512503836436,2,4,2,0,4,0
22,75,1,1,6,0.7781512503836436,2,4,2,0,4,0
23,75,1,1,5,0.6989700043360189,1,4,1,0,4,0
24,75,1,1,9,0.9542425094393249,4,5,4,0,5,0
25,75,1,1,13,1.1139433523068367,6,7,6,0,7,0
26,75,1,1,10,1.0,2,8,2,0,8,0
27,75,1,1,7,0.8450980400142568,4,3,4,0,3,0
28,75,1,1,11,1.0413926851582251,4,7,4,0,7,0
29,75,1,1,18,1.255272505103306,8,10,8,0,10,0
30,75,1,1,22,1.3424226808222062,6,16,6,0,16,0
31,75,1,1,11,1.0413926851582251,5,6,5,0,6,0
32,75,1,1,13,1.1139433523068367,7,6,7,0,6,0
33,75,1,1,14,1.146128035678238,4,10,4,0,10,0
34,75,1,1,29,1.462397997898956,9,20,9,0,20,0
35,75,1,1,14,1.146128035678238,5,9,5,0,9,0
36,75,1,1,20,1.3010299956639813,5,15,5,0,15,0
37,75,1,1,15,1.1760912590556813,4,11,4,0,11,0
38,75,1,1,26,1.414973347970818,6,20,6,0,20,0
39,75,1,1,12,1.0791812460476249,4,8,4,0,8,0
40,75,1,1,28,1.4471580313422192,13,15,13,0,15,0
41,75,1,1,38,1.5797835966168101,12,26,12,0,26,0
42,75,1,1,38,1.5797835966168101,18,20,18,0,20,0
43,75,1,1,59,1.7708520116421442,23,36,23,0,36,0
44,75,1,1,65,1.8129133566428555,24,41,24,0,41,0
45,75,1,1,65,1.8129133566428555,24,41,24,0,41,0
46,75,1,1,52,1.7160033436347992,17,35,17,0,35,0
47,75,1,1,78,1.8920946026904804,32,46,32,0,46,0
48,75,1,1,98,1.9912260756924949,36,62,35,1,62,0
49,75,1,1,128,2.1072099696478683,49,79,49,0,79,0
50,75,1,1,133,2.123851640967086,53,80,53,0,80,0
51,75,1,1,158,2.1986570869544226,76,82,76,0,82,0
52,75,1,1,124,2.093421685162235,51,73,51,0,73,0
53,75,1,1,132,2.12057393120585,57,75,57,0,75,0
54,75,1,1,89,1.9493900066449128,32,57,32,0,57,0
55,75,1,1,77,1.8864907251724818,24,53,24,0,53,0
56,75,1,1,88,1.9444826721501687,26,62,26,0,62,0
57,75,1,1,81,1.9084850188786497,24,57,24,0,57,0
58,75,1,1,73,1.863322860120456,25,48,25,0,48,0
59,75,1,1,50,1.6989700043360187,14,36,14,0,36,0
60,75,1,1,60,1.7781512503836436,30,30,30,0,30,0
61,75,1,1,37,1.568201724066995,12,25,12,0,25,0
62,75,1,1,20,1.3010299956639813,3,17,3,0,17,0
63,75,1,1,21,1.3222192947339193,4,17,4,0,17,0
64,75,1,1,18,1.255272505103306,5,13,5,0,13,0
65,75,1,1,18,1.255272505103306,6,12,6,0,12,0
66,75,1,1,17,1.2304489213782739,6,11,6,0,11,0
67,75,1,1,13,1.1139433523068367,6,7,6,0,7,0
68,75,1,1,16,1.2041199826559248,4,12,4,0,12,0
69,75,1,1,15,1.1760912590556813,3,12,3,0,12,0
70,75,1,1,15,1.1760912590556813,5,10,5,0,10,0
71,75,1,1,15,1.1760912590556813,4,11,4,0,11,0
72,75,1,1,8,0.9030899869919435,4,4,4,0,4,0
73,75,1,1,7,0.8450980400142568,3,4,3,0,4,0
74,75,1,1,12,1.0791812460476249,3,9,3,0,9,0
75,75,1,1,5,0.6989700043360189,1,4,1,0,4,0
76,75,1,1,6,0.7781512503836436,1,5,1,0,5,0
77,75,1,1,7,0.8450980400142568,6,1,6,0,1,0
78,75,1,1,12,1.0791812460476249,4,8,4,0,8,0
79,75,1,1,11,1.0413926851582251,4,7,4,0,7,0
80,75,1,1,3,0.47712125471966244,1,2,1,0,2,0
81,75,1,1,6,0.7781512503836436,1,5,1,0,5,0
82,75,1,1,2,0.3010299956639812,1,1,1,0,1,0
83,75,1,1,5,0.6989700043360189,2,3,2,0,3,0
84,75,1,1,5,0.6989700043360189,2,3,2,0,3,0
85,75,1,1,3,0.47712125471966244,2,1,2,0,1,0
86,75,1,1,5,0.6989700043360189,2,3,2,0,3,0
88,75,1,1,1,0.0,1,0,1,0,0,0
90,75,1,1,3,0.47712125471966244,1,2,0,1,0,2
91,75,1,1,15,1.1760912590556813,4,11,0,4,0,11
92,75,1,1,53,1.724275869600789,17,36,0,17,0,36
93,75,1,1,90,1.954242509439325,38,52,0,38,0,52
94,75,1,1,103,2.012837224705172,36,67,0,36,0,67
95,75,1,1,53,1.724275869600789,15,38,0,15,0,38
96,75,1,1,17,1.2304489213782739,4,13,0,4,0,13
97,75,1,1,10,1.0,4,6,0,4,0,6
98,75,1,1,4,0.6020599913279624,1,3,0,1,0,3
1,76,1,1,1,0.0,0,1,0,0,0,1
2,76,1,1,3,0.47712125471966244,2,1,0,2,0,1
3,76,1,1,5,0.6989700043360189,0,5,0,0,0,5
4,76,1,1,26,1.414973347970818,8,18,0,8,0,18
5,76,1,1,52,1.7160033436347992,22,30,0,22,0,30
6,76,1,1,118,2.0718820073061255,37,81,0,37,0,81
7,76,1,1,130,2.113943352306837,42,88,0,42,0,88
8,76,1,1,94,1.9731278535996986,29,65,0,29,0,65
9,76,1,1,23,1.3617278360175928,3,20,0,3,0,20
10,76,1,1,4,0.6020599913279624,3,1,0,3,0,1
13,76,1,1,1,0.0,1,0,1,0,0,0
15,76,1,1,1,0.0,0,1,0,0,1,0
17,76,1,1,3,0.47712125471966244,1,2,1,0,2,0
18,76,1,1,2,0.3010299956639812,1,1,1,0,1,0
19,76,1,1,10,1.0,4,6,4,0,6,0
20,76,1,1,10,1.0,1,9,1,0,9,0
21,76,1,1,10,1.0,6,4,6,0,4,0
22,76,1,1,4,0.6020599913279624,0,4,0,0,4,0
23,76,1,1,9,0.9542425094393249,3,6,3,0,6,0
24,76,1,1,2,0.3010299956639812,0,2,0,0,2,0
25,76,1,1,7,0.8450980400142568,1,6,1,0,6,0
26,76,1,1,16,1.2041199826559248,7,9,7,0,9,0
27,76,1,1,8,0.9030899869919435,2,6,2,0,6,0
28,76,1,1,15,1.1760912590556813,5,10,5,0,10,0
29,76,1,1,23,1.3617278360175928,4,19,4,0,19,0
30,76,1,1,20,1.3010299956639813,6,14,6,0,14,0
31,76,1,1,14,1.146128035678238,5,9,5,0,9,0
32,76,1,1,23,1.3617278360175928,9,14,9,0,14,0
33,76,1,1,17,1.2304489213782739,6,11,6,0,11,0
34,76,1,1,24,1.380211241711606,2,22,2,0,22,0
35,76,1,1,21,1.3222192947339193,8,13,8,0,13,0
36,76,1,1,15,1.1760912590556813,3,12,3,0,12,0
37,76,1,1,16,1.2041199826559248,7,9,7,0,9,0
38,76,1,1,21,1.3222192947339193,8,13,8,0,13,0
39,76,1,1,34,1.5314789170422551,12,22,12,0,22,0
40,76,1,1,31,1.4913616938342726,12,19,12,0,19,0
41,76,1,1,45,1.6532125137753437,21,24,21,0,24,0
42,76,1,1,69,1.8388490907372552,23,46,23,0,45,1
43,76,1,1,77,1.8864907251724818,26,51,26,0,51,0
44,76,1,1,104,2.0170333392987803,35,69,35,0,69,0
45,76,1,1,111,2.0453229787866576,39,72,39,0,72,0
46,76,1,1,100,2.0,43,57,43,0,57,0
47,76,1,1,113,2.0530784434834195,51,62,51,0,62,0
48,76,1,1,125,2.0969100130080562,53,72,53,0,72,0
49,76,1,1,197,2.294466226161593,82,115,82,0,115,0
50,76,1,1,217,2.3364597338485296,100,117,100,0,117,0
51,76,1,1,222,2.346352974450639,110,112,110,0,112,0
